scenario_id,sample_factor,unit,iteration,both_inside_main_trips,car_sample_trips,car_share_percent,pt_sample_trips,pt_share_percent,bike_sample_trips,bike_share_percent,walk_sample_trips,walk_share_percent,unexpected_mode_sample_trips,unexpected_modes,definition
BAU_2040,0.05,main_trips,0,182517,61934,33.933277448128,23328,12.781275168888,28304,15.507596552650,68951,37.777850830334,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,1,182517,60303,33.039662058877,24957,13.673794769802,29752,16.300947309018,67505,36.985595862303,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,2,182517,59077,32.367943807974,26274,14.395371390062,31295,17.146348011418,65871,36.090336790546,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,3,182517,57738,31.634313516001,27586,15.114208539479,32672,17.900798281804,64521,35.350679662716,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,4,182517,56912,31.181752932604,28511,15.621010645584,33953,18.602650711988,63141,34.594585709824,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,5,182517,55885,30.619065621285,29628,16.233008432091,35048,19.202594826783,61956,33.945331119841,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,6,182517,55110,30.194447640494,30474,16.696526898864,35814,19.622281760055,61119,33.486743700587,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,7,182517,54655,29.945155793707,31213,17.101420689580,36616,20.061692883403,60033,32.891730633311,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,8,182517,54247,29.721614972852,31994,17.529326035383,37156,20.357555734534,59120,32.391503257231,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
BAU_2040,0.05,main_trips,9,182517,53566,29.348499043925,32727,17.930932461086,37852,20.738890075993,58372,31.981678418997,0,"{}","selected-plan MATSim main trips with both main-activity endpoints covered by the Munich boundary; stage activities excluded"
